condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
collected_unique,0,29800,100,0.00140652310277801,0.001949043245986104,1907200
collected_unique,0,29900,100,0.0013327361358096822,0.0008383741951547563,1913600
collected_unique,0,30000,100,0.0013778913614805788,0.0024528689682483673,1920000
collected_unique,1,100,100,0.013162283203564584,0.022578397765755653,6400
collected_unique,1,200,100,0.010932583587709814,0.016133781522512436,12800
collected_unique,1,300,100,0.00925807349383831,0.007101797964423895,19200
collected_unique,1,400,100,0.008263881905004383,0.0039056355599313974,25600
collected_unique,1,500,100,0.0066494785493705424,0.00984757300466299,32000
collected_unique,1,600,100,0.005548177591990679,0.0057638781145215034,38400
collected_unique,1,700,100,0.004491815944202244,0.004565314389765263,44800
collected_unique,1,800,100,0.00397114651510492,0.005298676900565624,51200
collected_unique,1,900,100,0.003942435445496812,0.004807146266102791,57600
collected_unique,1,1000,100,0.004253057781606912,0.00882808119058609,64000
collected_unique,1,1100,100,0.004566913379821926,0.006921960040926933,70400
collected_unique,1,1200,100,0.005279312061611563,0.0030526448972523212,76800
collected_unique,1,1300,100,0.005522700885776431,0.0049451119266450405,83200
collected_unique,1,1400,100,0.005853435227181763,0.004980757832527161,89600
collected_unique,1,1500,100,0.004795554736629129,0.007695987820625305,96000
collected_unique,1,1600,100,0.00609824895625934,0.0028040569741278887,102400
collected_unique,1,1700,100,0.005193663757527247,0.006589829921722412,108800
collected_unique,1,1800,100,0.005301308904308826,0.005419568158686161,115200
collected_unique,1,1900,100,0.004243294042535126,0.0038265930488705635,121600
collected_unique,1,2000,100,0.0040327438875101505,0.005965428426861763,128000
collected_unique,1,2100,100,0.0034502436232287438,0.0016849496169015765,134400
collected_unique,1,2200,100,0.0031296656699851154,0.0018508376087993383,140800
collected_unique,1,2300,100,0.002576071451185271,0.0012013131054118276,147200
collected_unique,1,2400,100,0.0024785731692099945,0.003446208778768778,153600
collected_unique,1,2500,100,0.002003546598716639,0.0016711016651242971,160000
collected_unique,1,2600,100,0.0017640960722928867,0.001977512612938881,166400
collected_unique,1,2700,100,0.0018367801181739195,0.0014480864629149437,172800
collected_unique,1,2800,100,0.0015274499292718246,0.0009459648281335831,179200
collected_unique,1,2900,100,0.0015177582041360437,0.0011923874262720346,185600
collected_unique,1,3000,100,0.0013854155491571873,0.0012237346963956952,192000
collected_unique,1,3100,100,0.0014839982113335282,0.002041333355009556,198400
collected_unique,1,3200,100,0.0014447833574377,0.0009502020548097789,204800
collected_unique,1,3300,100,0.0014975710964063183,0.0010961848311126232,211200
collected_unique,1,3400,100,0.0014598654897417873,0.001894907676614821,217600
collected_unique,1,3500,100,0.0014272100070957094,0.0027211213018745184,224000
collected_unique,1,3600,100,0.001421439311816357,0.0012966517824679613,230400
collected_unique,1,3700,100,0.0014953324117232113,0.0015974839916452765,236800
collected_unique,1,3800,100,0.001468281380366534,0.0010526570258662105,243200
collected_unique,1,3900,100,0.0015990709728794172,0.00201800256036222,249600
collected_unique,1,4000,100,0.0016890990710817276,0.0013315929099917412,256000
collected_unique,1,4100,100,0.001611230830894783,0.0010980688966810703,262400
collected_unique,1,4200,100,0.001684810165897943,0.0036608895752578974,268800
collected_unique,1,4300,100,0.0017050898657180369,0.0019516306929290295,275200
collected_unique,1,4400,100,0.0014849416248034686,0.0020573302172124386,281600
collected_unique,1,4500,100,0.001678942705038935,0.0014259739546105266,288000
collected_unique,1,4600,100,0.0015768393792677672,0.0011082310229539871,294400
collected_unique,1,4700,100,0.0014931138063548133,0.001728424453176558,300800
collected_unique,1,4800,100,0.0016339085396612062,0.0010902761714532971,307200
collected_unique,1,4900,100,0.0016015093203168363,0.0010477042524144053,313600
collected_unique,1,5000,100,0.0015907377970870585,0.0015860665589571,320000
collected_unique,1,5100,100,0.0014863395964493974,0.0020589898340404034,326400
collected_unique,1,5200,100,0.001522918781847693,0.0018255360191687942,332800
collected_unique,1,5300,100,0.0015057806746335701,0.001445771544240415,339200
collected_unique,1,5400,100,0.0015263568022055552,0.0015008330810815096,345600
collected_unique,1,5500,100,0.0015413987502688542,0.0017909331945702434,352000
collected_unique,1,5600,100,0.0015688743942882865,0.0009760706452652812,358400
collected_unique,1,5700,100,0.0013678210362559184,0.0009873134549707174,364800
collected_unique,1,5800,100,0.0014592956920387223,0.001323214964941144,371200
