map_seed,repetition,step,current_row,action,reward,next_row,terminated,truncated,remaining
300000,14,10,630,1,-0.005199999999999995,629,0,0,23
300000,14,11,629,2,0.03360000000000002,596,0,0,22
300000,14,12,596,2,0.03239999999999999,563,0,0,21
300000,14,13,563,0,0.031200000000000006,402,0,0,20
300000,14,14,402,2,-0.0476,369,0,0,19
300000,14,15,369,2,-0.007599999999999997,368,0,0,18
300000,14,16,368,0,0.031200000000000006,303,0,0,17
300000,14,17,303,3,1.03,-1,1,0,16
300000,15,1,447,0,0.031200000000000006,350,0,0,32
300000,15,2,350,3,-0.008799999999999999,349,0,0,31
300000,15,3,349,1,-0.0476,444,0,0,30
300000,15,4,444,3,-0.04639999999999999,475,0,0,29
300000,15,5,475,2,0.03239999999999999,442,0,0,28
300000,15,6,442,1,-0.04639999999999999,601,0,0,27
300000,15,7,601,1,-0.006399999999999997,600,0,0,26
300000,15,8,600,0,0.03239999999999999,439,0,0,25
300000,15,9,439,3,-0.04639999999999999,470,0,0,24
300000,15,10,470,3,-0.006399999999999997,469,0,0,23
300000,15,11,469,0,-0.006399999999999997,468,0,0,22
300000,15,12,468,1,-0.04520000000000001,627,0,0,21
300000,15,13,627,1,-0.005199999999999995,626,0,0,20
300000,15,14,626,1,-0.005199999999999995,625,0,0,19
300000,15,15,625,0,0.03360000000000002,464,0,0,18
300000,15,16,464,1,-0.04520000000000001,623,0,0,17
300000,15,17,623,3,-0.005199999999999995,622,0,0,16
300000,15,18,622,0,0.03360000000000002,461,0,0,15
300000,15,19,461,3,-0.006399999999999997,460,0,0,14
300000,15,20,460,0,-0.006399999999999997,459,0,0,13
300000,15,21,459,2,0.03239999999999999,426,0,0,12
300000,15,22,426,2,0.031200000000000006,393,0,0,11
300000,15,23,393,2,-0.0476,360,0,0,10
300000,15,24,360,2,-0.007599999999999997,359,0,0,9
300000,15,25,359,1,-0.04639999999999999,518,0,0,8
300000,15,26,518,3,0.03239999999999999,549,0,0,7
300000,15,27,549,1,-0.007599999999999997,548,0,0,6
300000,15,28,548,0,0.031200000000000006,387,0,0,5
300000,15,29,387,1,-0.0476,546,0,0,4
300000,15,30,546,3,-0.04639999999999999,577,0,0,3
300000,15,31,577,2,0.03239999999999999,544,0,0,2
300000,15,32,544,0,0.07000000000000002,-1,0,1,1
300001,0,1,959,2,-0.005199999999999995,958,0,0,32
300001,0,2,958,2,-0.005199999999999995,957,0,0,31
300001,0,3,957,1,0.03360000000000002,1084,0,0,30
300001,0,4,1084,2,-0.04520000000000001,1051,0,0,29
300001,0,5,1051,2,-0.04399999999999999,1018,0,0,28
300001,0,6,1018,2,-0.003999999999999995,1017,0,0,27
