map_seed,repetition,step,current_row,action,reward,next_row,terminated,truncated,remaining
300001,5,13,1267,2,-0.0476,1234,0,0,20
300001,5,14,1234,2,-0.04639999999999999,1201,0,0,19
300001,5,15,1201,0,-0.04520000000000001,1040,0,0,18
300001,5,16,1040,0,-0.005199999999999995,1039,0,0,17
300001,5,17,1039,0,-0.005199999999999995,1038,0,0,16
300001,5,18,1038,1,0.03360000000000002,1197,0,0,15
300001,5,19,1197,2,-0.04520000000000001,1164,0,0,14
300001,5,20,1164,1,-0.005199999999999995,1163,0,0,13
300001,5,21,1163,3,0.03360000000000002,1194,0,0,12
300001,5,22,1194,1,-0.006399999999999997,1193,0,0,11
300001,5,23,1193,2,-0.04520000000000001,1160,0,0,10
300001,5,24,1160,1,-0.005199999999999995,1159,0,0,9
300001,5,25,1159,1,-0.005199999999999995,1158,0,0,8
300001,5,26,1158,0,-0.04399999999999999,997,0,0,7
300001,5,27,997,1,0.0348,1156,0,0,6
300001,5,28,1156,0,-0.04399999999999999,995,0,0,5
300001,5,29,995,0,-0.04279999999999999,898,0,0,4
300001,5,30,898,2,-0.0027999999999999935,897,0,0,3
300001,5,31,897,3,-0.0027999999999999935,896,0,0,2
300001,5,32,896,3,0.22999999999999998,-1,0,1,1
300001,6,1,959,3,-0.005199999999999995,958,0,0,32
300001,6,2,958,2,-0.005199999999999995,957,0,0,31
300001,6,3,957,2,-0.005199999999999995,956,0,0,30
300001,6,4,956,2,-0.005199999999999995,955,0,0,29
300001,6,5,955,1,0.03360000000000002,1082,0,0,28
300001,6,6,1082,1,0.03239999999999999,1241,0,0,27
300001,6,7,1241,1,-0.007599999999999997,1240,0,0,26
300001,6,8,1240,1,-0.007599999999999997,1239,0,0,25
300001,6,9,1239,0,-0.04639999999999999,1078,0,0,24
300001,6,10,1078,0,-0.04520000000000001,949,0,0,23
300001,6,11,949,0,-0.005199999999999995,948,0,0,22
300001,6,12,948,0,-0.005199999999999995,947,0,0,21
300001,6,13,947,1,0.03360000000000002,1074,0,0,20
300001,6,14,1074,3,0.03239999999999999,1105,0,0,19
300001,6,15,1105,1,0.031200000000000006,1264,0,0,18
300001,6,16,1264,1,-0.008799999999999999,1263,0,0,17
300001,6,17,1263,2,-0.0476,1230,0,0,16
300001,6,18,1230,2,-0.04639999999999999,1197,0,0,15
300001,6,19,1197,0,-0.04520000000000001,1036,0,0,14
300001,6,20,1036,2,-0.04399999999999999,1003,0,0,13
300001,6,21,1003,3,0.0348,1034,0,0,12
300001,6,22,1034,3,0.03360000000000002,1065,0,0,11
300001,6,23,1065,2,-0.04520000000000001,1032,0,0,10
300001,6,24,1032,1,0.03360000000000002,1191,0,0,9
300001,6,25,1191,3,0.03239999999999999,1222,0,0,8
300001,6,26,1222,1,-0.007599999999999997,1221,0,0,7
300001,6,27,1221,3,0.031200000000000006,1252,0,0,6
300001,6,28,1252,2,-0.0476,1219,0,0,5
300001,6,29,1219,0,-0.04639999999999999,1058,0,0,4
300001,6,30,1058,0,-0.04520000000000001,929,0,0,3
300001,6,31,929,2,-0.005199999999999995,928,0,0,2
300001,6,32,928,0,0.15000000000000002,-1,0,1,1
300001,7,1,959,1,0.03360000000000002,1086,0,0,32
300001,7,2,1086,2,-0.04520000000000001,1053,0,0,31
300001,7,3,1053,0,-0.005199999999999995,1052,0,0,30
300001,7,4,1052,3,0.03360000000000002,1083,0,0,29
300001,7,5,1083,0,-0.04520000000000001,954,0,0,28
300001,7,6,954,1,0.03360000000000002,1081,0,0,27
300001,7,7,1081,2,-0.04520000000000001,1048,0,0,26
300001,7,8,1048,2,-0.04399999999999999,1015,0,0,25
300001,7,9,1015,2,-0.003999999999999995,1014,0,0,24
300001,7,10,1014,0,-0.04279999999999999,917,0,0,23
300001,7,11,917,1,0.036,1012,0,0,22
300001,7,12,1012,1,0.0348,1171,0,0,21
300001,7,13,1171,1,-0.005199999999999995,1170,0,0,20
300001,7,14,1170,3,0.03360000000000002,1201,0,0,19
300001,7,15,1201,3,0.03239999999999999,1232,0,0,18
300001,7,16,1232,2,-0.04639999999999999,1199,0,0,17
300001,7,17,1199,1,-0.006399999999999997,1198,0,0,16
300001,7,18,1198,1,-0.006399999999999997,1197,0,0,15
300001,7,19,1197,2,-0.04520000000000001,1164,0,0,14
300001,7,20,1164,2,-0.005199999999999995,1163,0,0,13
300001,7,21,1163,1,-0.005199999999999995,1162,0,0,12
300001,7,22,1162,0,-0.04399999999999999,1001,0,0,11
300001,7,23,1001,3,0.0348,1032,0,0,10
300001,7,24,1032,3,0.03360000000000002,1063,0,0,9
300001,7,25,1063,3,0.03239999999999999,1094,0,0,8
300001,7,26,1094,3,0.031200000000000006,1125,0,0,7
300001,7,27,1125,1,1.03,-1,1,0,6
300001,8,1,959,1,0.03360000000000002,1086,0,0,32
300001,8,2,1086,2,-0.04520000000000001,1053,0,0,31
300001,8,3,1053,2,-0.04399999999999999,1020,0,0,30
300001,8,4,1020,0,-0.04279999999999999,923,0,0,29
300001,8,5,923,0,-0.0027999999999999935,922,0,0,28
300001,8,6,922,3,-0.0027999999999999935,921,0,0,27
300001,8,7,921,2,-0.0027999999999999935,920,0,0,26
300001,8,8,920,3,-0.0027999999999999935,919,0,0,25
300001,8,9,919,3,-0.0027999999999999935,918,0,0,24
300001,8,10,918,1,0.036,1013,0,0,23
300001,8,11,1013,3,0.0348,1044,0,0,22
300001,8,12,1044,2,-0.04399999999999999,1011,0,0,21
300001,8,13,1011,0,-0.04279999999999999,914,0,0,20
300001,8,14,914,1,0.036,1009,0,0,19
300001,8,15,1009,3,0.0348,1040,0,0,18
300001,8,16,1040,0,-0.005199999999999995,1039,0,0,17
300001,8,17,1039,0,-0.005199999999999995,1038,0,0,16
300001,8,18,1038,1,0.03360000000000002,1197,0,0,15
300001,8,19,1197,3,0.03239999999999999,1228,0,0,14
300001,8,20,1228,0,-0.04639999999999999,1067,0,0,13
300001,8,21,1067,2,-0.04520000000000001,1034,0,0,12
300001,8,22,1034,3,0.03360000000000002,1065,0,0,11
300001,8,23,1065,0,-0.04520000000000001,936,0,0,10
300001,8,24,936,3,-0.005199999999999995,935,0,0,9
300001,8,25,935,0,-0.005199999999999995,934,0,0,8
300001,8,26,934,1,0.03360000000000002,1061,0,0,7
300001,8,27,1061,0,-0.04520000000000001,932,0,0,6
300001,8,28,932,3,-0.005199999999999995,931,0,0,5
300001,8,29,931,1,0.03360000000000002,1058,0,0,4
300001,8,30,1058,2,-0.04520000000000001,1025,0,0,3
300001,8,31,1025,1,0.03360000000000002,1184,0,0,2
300001,8,32,1184,0,0.11,-1,0,1,1
300001,9,1,959,1,0.03360000000000002,1086,0,0,32
300001,9,2,1086,2,-0.04520000000000001,1053,0,0,31
300001,9,3,1053,1,0.03360000000000002,1212,0,0,30
300001,9,4,1212,3,0.03239999999999999,1243,0,0,29
300001,9,5,1243,2,-0.04639999999999999,1210,0,0,28
300001,9,6,1210,3,0.03239999999999999,1241,0,0,27
300001,9,7,1241,0,-0.04639999999999999,1080,0,0,26
300001,9,8,1080,1,0.03239999999999999,1239,0,0,25
300001,9,9,1239,3,0.031200000000000006,1270,0,0,24
300001,9,10,1270,1,-0.008799999999999999,1269,0,0,23
300001,9,11,1269,1,-0.008799999999999999,1268,0,0,22
300001,9,12,1268,1,-0.008799999999999999,1267,0,0,21
300001,9,13,1267,2,-0.0476,1234,0,0,20
300001,9,14,1234,0,-0.04639999999999999,1073,0,0,19
300001,9,15,1073,2,-0.04520000000000001,1040,0,0,18
300001,9,16,1040,3,0.03360000000000002,1071,0,0,17
300001,9,17,1071,1,0.03239999999999999,1230,0,0,16
300001,9,18,1230,1,-0.007599999999999997,1229,0,0,15
300001,9,19,1229,2,-0.04639999999999999,1196,0,0,14
300001,9,20,1196,0,-0.04520000000000001,1035,0,0,13
300001,9,21,1035,1,0.03360000000000002,1194,0,0,12
300001,9,22,1194,0,-0.04520000000000001,1033,0,0,11
300001,9,23,1033,1,0.03360000000000002,1192,0,0,10
300001,9,24,1192,0,-0.04520000000000001,1031,0,0,9
300001,9,25,1031,3,0.03360000000000002,1062,0,0,8
300001,9,26,1062,2,-0.04520000000000001,1029,0,0,7
300001,9,27,1029,3,0.03360000000000002,1060,0,0,6
300001,9,28,1060,3,0.03239999999999999,1091,0,0,5
300001,9,29,1091,0,-0.007599999999999997,1090,0,0,4
300001,9,30,1090,0,-0.007599999999999997,1089,0,0,3
300001,9,31,1089,2,-0.04639999999999999,1056,0,0,2
300001,9,32,1056,1,0.11,-1,0,1,1
300001,10,1,959,3,-0.005199999999999995,958,0,0,32
300001,10,2,958,0,-0.005199999999999995,957,0,0,31
300001,10,3,957,2,-0.005199999999999995,956,0,0,30
300001,10,4,956,2,-0.005199999999999995,955,0,0,29
300001,10,5,955,0,-0.005199999999999995,954,0,0,28
300001,10,6,954,3,-0.005199999999999995,953,0,0,27
300001,10,7,953,2,-0.005199999999999995,952,0,0,26
300001,10,8,952,1,0.03360000000000002,1079,0,0,25
300001,10,9,1079,3,0.03239999999999999,1110,0,0,24
300001,10,10,1110,1,0.031200000000000006,1269,0,0,23
300001,10,11,1269,3,1.03,-1,1,0,22
