map_seed,repetition,steps,success,terminated,truncated,complete,base_return,shaped_return,noop_steps
300024,5,32,0,0,1,1,-0.3200000000000001,-0.024399999999999908,7
300024,6,12,1,1,0,1,0.88,1.0784,0
300024,7,22,1,1,0,1,0.7799999999999999,1.0108000000000001,6
300024,8,32,0,0,1,1,-0.3200000000000001,-0.0003999999999998033,13
300024,9,32,0,0,1,1,-0.3200000000000001,0.029600000000000175,13
300024,10,32,0,0,1,1,-0.3200000000000001,0.03680000000000025,16
300024,11,32,0,0,1,1,-0.3200000000000001,0.06680000000000025,14
300024,12,7,1,1,0,1,0.9299999999999999,1.1128,1
300024,13,32,0,0,1,1,-0.3200000000000001,0.04640000000000016,16
300024,14,32,0,0,1,1,-0.3200000000000001,-0.003999999999999823,11
300024,15,5,1,1,0,1,0.95,1.122,1
300025,0,32,0,0,1,1,-0.3200000000000001,0.24560000000000032,20
300025,1,32,0,0,1,1,-0.3200000000000001,0.18200000000000016,9
300025,2,32,0,0,1,1,-0.3200000000000001,0.17720000000000014,19
300025,3,32,0,0,1,1,-0.3200000000000001,0.22640000000000024,19
300025,4,32,0,0,1,1,-0.3200000000000001,0.1052000000000001,5
300025,5,32,0,0,1,1,-0.3200000000000001,0.18560000000000015,15
300025,6,32,0,0,1,1,-0.3200000000000001,0.23000000000000026,17
300025,7,29,1,1,0,1,0.71,1.1472000000000002,12
300025,8,32,0,0,1,1,-0.3200000000000001,0.14840000000000014,10
300025,9,32,0,0,1,1,-0.3200000000000001,0.17480000000000018,13
300025,10,32,0,0,1,1,-0.3200000000000001,0.2204000000000002,13
300025,11,32,0,0,1,1,-0.3200000000000001,0.16160000000000013,10
300025,12,32,0,0,1,1,-0.3200000000000001,0.20360000000000023,12
300025,13,32,0,0,1,1,-0.3200000000000001,0.1604000000000001,8
