condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
exhaustive,0,14400,100,0.0016787097253836692,0.00125220138579607,921600
exhaustive,0,14500,100,0.0015686813183128834,0.0014657394494861364,928000
exhaustive,0,14600,100,0.0015479309868533164,0.001916658366099,934400
exhaustive,0,14700,100,0.0016531485272571445,0.00171263690572232,940800
exhaustive,0,14800,100,0.00160984716610983,0.0016306436154991388,947200
exhaustive,0,14900,100,0.0014628904563141988,0.0017902276013046503,953600
exhaustive,0,15000,100,0.0014806340722134338,0.0008321342756971717,960000
exhaustive,0,15100,100,0.001537068903562613,0.0018840731354430318,966400
exhaustive,0,15200,100,0.0015868886152748019,0.0013932844158262014,972800
exhaustive,0,15300,100,0.0016196427046088501,0.0012477500131353736,979200
exhaustive,0,15400,100,0.0015638565050903708,0.0017281014006584883,985600
exhaustive,0,15500,100,0.0016313635685946792,0.0020650264341384172,992000
exhaustive,0,15600,100,0.0014950898970710115,0.002304371912032366,998400
exhaustive,0,15700,100,0.001442401473177597,0.0022698822431266308,1004800
exhaustive,0,15800,100,0.0016384668089449406,0.0029132734052836895,1011200
exhaustive,0,15900,100,0.0015025807183701545,0.000844720983877778,1017600
exhaustive,0,16000,100,0.0015581172483507544,0.0012625034432858229,1024000
exhaustive,0,16100,100,0.0014781630848301574,0.0017481877002865076,1030400
exhaustive,0,16200,100,0.0015578159067081287,0.0010415164288133383,1036800
exhaustive,0,16300,100,0.001547860475257039,0.0015327706933021545,1043200
exhaustive,0,16400,100,0.0015027755731716753,0.0026381195057183504,1049600
exhaustive,0,16500,100,0.001595410339650698,0.0013433413114398718,1056000
exhaustive,0,16600,100,0.0015196205797838047,0.0015554791316390038,1062400
exhaustive,0,16700,100,0.001597652758937329,0.0012721759267151356,1068800
exhaustive,0,16800,100,0.0016355134680634364,0.0015204313676804304,1075200
exhaustive,0,16900,100,0.001594031157437712,0.0023983302526175976,1081600
exhaustive,0,17000,100,0.0016397929552476854,0.0022338256239891052,1088000
exhaustive,0,17100,100,0.0015868320886511355,0.0011635551927611232,1094400
exhaustive,0,17200,100,0.0015182623406872152,0.0022428850643336773,1100800
exhaustive,0,17300,100,0.0015713153505930678,0.0017843267414718866,1107200
exhaustive,0,17400,100,0.0014688226580619813,0.0013081093784421682,1113600
exhaustive,0,17500,100,0.0014305424829944968,0.0013793840771541,1120000
exhaustive,0,17600,100,0.0013765085965860636,0.0013354055117815733,1126400
exhaustive,0,17700,100,0.0015584149706410243,0.0018641473725438118,1132800
exhaustive,0,17800,100,0.0014374770264839753,0.0011335816234350204,1139200
