condition,policy,seed,checkpoint,checkpoint_complete,mode,panel,map_seed,task_hash,repetition,success,steps,base_return,shaped_return,noop_steps,moving_steps,moved_revisits,unique_positions,winnable_steps,optimal_winnable_actions,avoidable_failure_actions,action_regret_sum,q_abs_error_sum,q_error_steps,initial_abs_q_error,parameter_hash,reference_sample_id
collected_unique,learner,0,30000,1,greedy,panel_0,970052,17bf13f64425016a53bce5697b856a888b9df4c71954cb91a5c62dfeeaf1f733,0,1,3,0.97,1.0936,0,3,0,4,3,3,0,0.0,0.2213199262381619,3,0.08337898559508039,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970053,a4f940b7a91d909b9c44783d6d9c646646c9872552a1fadc2cd4fe66c240932f,0,1,4,0.96,1.1272,0,4,0,5,4,4,0,0.0,0.23370454715368608,4,0.07285917175220177,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970054,fe600a6b5e8dbf4868cc5658d7b5b589793f1c3b9e678d92af4df47499d56268,0,1,12,0.88,0.9840000000000001,8,4,1,4,12,3,0,0.3862810000000011,0.44830771251094753,12,0.0965675914391326,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970055,5cd2762d3e8abfa0cb28a1d3e4270e7b6d5fbba850cb3826f25637e79784d9fa,0,1,2,0.98,1.0612,0,2,0,3,2,2,0,0.0,0.3098217818982695,2,0.1542406345021819,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970056,f7807a61bf6f79c6c78873d04ca695271450998cd27c03af31a653216cb8839a,0,1,1,0.99,1.03,0,1,0,2,1,1,0,0.0,0.08013177654743192,1,0.08013177654743192,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970057,9e7a54c87fa369e57ef92c7e2731c12a78488e76a953daebb3ab16dcd6ebd016,0,1,3,0.97,1.0936,0,3,0,4,3,3,0,0.0,0.09426572464103058,3,0.028237585080560124,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970058,3b38199226a826c2eb856961a169f6c6f6e967a12f7f191bfff72f26f69fe5af,0,1,2,0.98,1.0612,0,2,0,3,2,2,0,0.0,0.17736841760135633,2,0.09160768915916429,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970059,576edc962211223ba62af0322c0c2c8a132e00bce213fa1152784889a6e67678,0,0,32,-0.3200000000000001,0.09920000000000008,21,11,6,6,29,7,1,1.8309285384710008,4.3543729989879285,32,0.15519359311006953,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970060,869124a26e7713a33d9bc4d457483d71e78c5f1e638cfdf6b23003c15641443f,0,1,2,0.98,1.0612,0,2,0,3,2,2,0,0.0,0.1275908264233015,2,0.05332613522590621,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
collected_unique,learner,0,30000,1,greedy,panel_0,970061,396318b3eb442ad9d271e8cea80fdbdc29412d368f075e0fc1fb07972aa8c49c,0,1,10,0.9,1.0744,6,4,0,5,10,4,0,0.2382000000000004,0.19161701413660406,10,0.03188567324011202,527f418238a847a1c93801cb00177672edde62849e24ce341de92dc01d4affa8,
