bank_id,condition,seed,checkpoint,updates_in_window,query_count,outside_count,positive_target_deltas,negative_target_deltas,zero_target_deltas,online_gap_sum,online_gap_squared_sum,target_delta_sum,target_delta_squared_sum,online_gap_min,online_gap_max,target_delta_min,target_delta_max,outside_fraction,online_gap_mean,target_delta_mean,sign_tolerance
1,constrained_bootstrap,0,6600,100,8588,5165,294,4871,3423,601.4075000882149,166.66418345671448,-563.7800246104598,153.37044030629878,0.0,0.9320299029350281,-0.9210271835327148,0.07953271269798279,0.6014205868653936,0.07002881929299196,-0.06564741786335117,1e-12
1,constrained_bootstrap,0,6700,100,8638,5150,256,4894,3488,641.7466250509024,185.52108045035845,-587.2503736168146,161.93359870685592,0.0,0.9846186637878418,-0.9447953104972839,0.11333835124969482,0.5962028247279463,0.07429342730387849,-0.06798453040250227,1e-12
1,constrained_bootstrap,0,6800,100,8616,5106,280,4826,3510,629.6093233525753,181.80400547302028,-594.0488628894091,169.1075429268939,0.0,1.061133623123169,-1.085227131843567,0.08410048484802246,0.5926183844011143,0.07307443400099528,-0.06894717535856651,1e-12
1,constrained_bootstrap,0,6900,100,8586,5108,314,4794,3478,625.219669084996,183.29427451777997,-573.9753439314663,164.47842006670402,0.0,0.9892117977142334,-0.8760144710540771,0.1269010305404663,0.5949219659911483,0.07281850327102213,-0.06685014487904337,1e-12
1,constrained_bootstrap,0,7000,100,8666,5199,253,4946,3467,617.4673061519861,181.68533412933536,-588.3470156565309,169.13100872069,0.0,1.166445016860962,-1.1023707389831543,0.08695626258850098,0.5999307639049157,0.0712517085335779,-0.06789141653087132,1e-12
1,constrained_bootstrap,0,7100,100,8624,5139,279,4860,3485,608.4672464132309,174.7888688319865,-575.7492781430483,161.56442812462876,0.0,0.976621150970459,-0.9395333528518677,0.1421394944190979,0.5958951762523191,0.07055510742268448,-0.06676127993309929,1e-12
1,constrained_bootstrap,0,7200,100,8625,5119,242,4877,3506,623.8176153153181,179.1468047247336,-588.4699148759246,167.20249067389514,0.0,1.052885890007019,-0.8427371978759766,0.18451911211013794,0.5935072463768116,0.07232668003655862,-0.06822839592764343,1e-12
1,constrained_bootstrap,0,7300,100,8632,5180,240,4940,3452,599.548762395978,171.41699815922289,-572.7238632552326,157.38439655481992,0.0,0.9358363151550293,-0.9068094491958618,0.12842035293579102,0.6000926784059314,0.06945652947126714,-0.06634891835672296,1e-12
1,constrained_bootstrap,0,7400,100,8646,5173,237,4936,3473,637.0351993143559,189.22430162935015,-584.4893071390688,165.79382988300083,0.0,0.9122427701950073,-0.9039914608001709,0.14454102516174316,0.5983113578533426,0.07367975934702242,-0.06760227933600149,1e-12
1,constrained_bootstrap,0,7500,100,8682,5213,276,4937,3469,652.0080942809582,192.42386756437583,-605.398251015693,174.8125044851047,0.0,1.0641775131225586,-0.9955761432647705,0.14887326955795288,0.6004376871688551,0.07509883601485351,-0.0697302753991814,1e-12
1,constrained_bootstrap,0,7600,100,8681,5095,308,4787,3586,610.1570541486144,173.6749206961291,-573.3105980753899,160.1110456270752,0.0,1.0006277561187744,-0.8754369616508484,0.12297618389129639,0.5869139500057597,0.07028649396942914,-0.06604199954790806,1e-12
1,constrained_bootstrap,0,7700,100,8714,5287,285,5002,3427,667.9298240020871,200.61887133787178,-629.9885748140514,189.23147126971512,0.0,1.0228865146636963,-0.8995814323425293,0.14069831371307373,0.6067248106495295,0.07665019784279173,-0.07229614124558773,1e-12
1,constrained_bootstrap,0,7800,100,8705,5251,276,4975,3454,619.7933553531766,177.87854778611376,-574.6278555467725,159.17651610793607,0.0,0.9570744037628174,-0.8450592756271362,0.1057431697845459,0.6032165422171166,0.07119969619220869,-0.0660112413034776,1e-12
1,constrained_bootstrap,0,7900,100,8558,5247,232,5015,3311,650.2136307060719,196.8441809804335,-613.2151996232569,178.32539332177046,0.0,1.0523695945739746,-0.9113500118255615,0.17064690589904785,0.6131105398457584,0.0759772880002421,-0.07165403127170565,1e-12
1,constrained_bootstrap,0,8000,100,8582,5093,313,4780,3489,606.3411784619093,180.75467020918063,-569.435513228178,164.81164669462146,0.0,0.9828765392303467,-0.9434720277786255,0.11102801561355591,0.5934514099277558,0.07065266586598803,-0.06635230869589583,1e-12
1,constrained_bootstrap,0,8100,100,8607,5235,258,4977,3372,626.1046774871647,178.4864277564603,-594.3773819468915,170.59802106507212,0.0,0.9504050016403198,-0.9254097938537598,0.17269974946975708,0.6082258626699198,0.0727436595198286,-0.06905743951979686,1e-12
