map_seed,repetition,steps,success,terminated,truncated,complete,base_return,shaped_return,noop_steps
300014,13,32,0,0,1,1,-0.3200000000000001,-0.03879999999999986,10
300014,14,32,0,0,1,1,-0.3200000000000001,-0.04479999999999988,11
300014,15,32,0,0,1,1,-0.3200000000000001,-0.0351999999999999,5
300015,0,32,0,0,1,1,-0.3200000000000001,0.05520000000000011,7
300015,1,32,0,0,1,1,-0.3200000000000001,0.014400000000000107,9
300015,2,32,0,0,1,1,-0.3200000000000001,0.06600000000000014,9
300015,3,32,0,0,1,1,-0.3200000000000001,0.02160000000000012,6
300015,4,32,0,0,1,1,-0.3200000000000001,0.02640000000000009,7
300015,5,29,1,1,0,1,0.71,1.024,8
300015,6,32,0,0,1,1,-0.3200000000000001,0.05280000000000015,10
300015,7,13,1,1,0,1,0.87,1.112,6
300015,8,32,0,0,1,1,-0.3200000000000001,0.046800000000000175,10
300015,9,32,0,0,1,1,-0.3200000000000001,0.03840000000000013,9
300015,10,32,0,0,1,1,-0.3200000000000001,0.056400000000000144,10
300015,11,32,0,0,1,1,-0.3200000000000001,-0.014399999999999906,15
300015,12,32,0,0,1,1,-0.3200000000000001,0.030000000000000124,12
300015,13,18,1,1,0,1,0.82,1.0908,7
300015,14,32,0,0,1,1,-0.3200000000000001,0.02280000000000007,7
300015,15,32,0,0,1,1,-0.3200000000000001,0.040800000000000114,9
300016,0,3,1,1,0,1,0.97,1.0124,2
300016,1,18,1,1,0,1,0.82,0.9008,11
300016,2,1,1,1,0,1,0.99,1.03,0
300016,3,3,1,1,0,1,0.97,1.0124,2
300016,4,1,1,1,0,1,0.99,1.03,0
300016,5,2,1,1,0,1,0.98,1.0212,1
300016,6,3,1,1,0,1,0.97,1.0124,2
300016,7,10,1,1,0,1,0.9,0.9628,3
300016,8,7,1,1,0,1,0.9299999999999999,0.9784,4
300016,9,1,1,1,0,1,0.99,1.03,0
300016,10,26,1,1,0,1,0.74,0.8592000000000001,15
300016,11,3,1,1,0,1,0.97,1.0124,2
