bank_id,condition,policy,seed,checkpoint,checkpoint_complete,mode,panel,map_seed,task_hash,repetition,success,steps,base_return,shaped_return,noop_steps,moving_steps,moved_revisits,unique_positions,winnable_steps,optimal_winnable_actions,avoidable_failure_actions,action_regret_sum,q_abs_error_sum,q_error_steps,initial_abs_q_error,parameter_hash,reference_sample_id
shared,shared,random_actions,0,30000,1,reference,panel_0,1120014,5d0489c7eae2948a4dea6c24ab5b096e0b28e93eac450afa2f8b6e1da7c65d67,0,1,17,0.83,1.0016,4,13,6,8,17,8,0,0.5254371224000011,0.0,0,,random_actions,random_actions:panel_0:0:1120014:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120014,5d0489c7eae2948a4dea6c24ab5b096e0b28e93eac450afa2f8b6e1da7c65d67,1,1,12,0.88,1.042,3,9,4,6,12,6,0,0.3306141288570006,0.0,0,,random_actions,random_actions:panel_0:0:1120014:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120015,b3c9ee4d399aa0c855a8927a89fd6404aacabd7f551b7c43c25cd91a69795c45,0,1,13,0.87,0.9836,1,12,5,8,13,7,0,0.4179634262000007,0.0,0,,random_actions,random_actions:panel_0:0:1120015:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120015,b3c9ee4d399aa0c855a8927a89fd6404aacabd7f551b7c43c25cd91a69795c45,1,1,9,0.91,1.0032,1,8,4,5,9,5,0,0.2743270000000003,0.0,0,,random_actions,random_actions:panel_0:0:1120015:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120016,1ce803fd438b0ad4895c92c86299a475aa1f6bb8aa78402fb905e2c9ba11bd7b,0,0,32,-0.3200000000000001,-0.0871999999999999,11,21,14,8,30,10,1,2.0234555991000014,0.0,0,,random_actions,random_actions:panel_0:0:1120016:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120016,1ce803fd438b0ad4895c92c86299a475aa1f6bb8aa78402fb905e2c9ba11bd7b,1,0,32,-0.3200000000000001,-0.006799999999999876,16,16,12,5,30,7,1,1.9508448259110598,0.0,0,,random_actions,random_actions:panel_0:0:1120016:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120017,4923bc941218df8c73a07003f7d34301b1d314ae9d8d551331a8975aef6df255,0,0,32,-0.3200000000000001,0.10000000000000013,13,19,13,7,29,10,1,1.8300919572367107,0.0,0,,random_actions,random_actions:panel_0:0:1120017:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120017,4923bc941218df8c73a07003f7d34301b1d314ae9d8d551331a8975aef6df255,1,0,32,-0.3200000000000001,0.11080000000000013,11,21,16,6,28,10,1,1.7898605384193638,0.0,0,,random_actions,random_actions:panel_0:0:1120017:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120018,7035a12666cc40a199526187e3effe5170a9efc9cab03e0983c53fafc9f12771,0,0,32,-0.3200000000000001,0.1964000000000002,14,18,10,9,29,9,1,1.7442175221666325,0.0,0,,random_actions,random_actions:panel_0:0:1120018:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120018,7035a12666cc40a199526187e3effe5170a9efc9cab03e0983c53fafc9f12771,1,0,32,-0.3200000000000001,0.13880000000000012,10,22,13,10,31,13,1,1.848723940750335,0.0,0,,random_actions,random_actions:panel_0:0:1120018:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120019,03f329683ac9377bba1ffbfefacc380ff5a24d5c8d4ede63d369f434df5cd7fd,0,1,7,0.9299999999999999,1.062,2,5,2,4,7,4,0,0.15522700000000034,0.0,0,,random_actions,random_actions:panel_0:0:1120019:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120019,03f329683ac9377bba1ffbfefacc380ff5a24d5c8d4ede63d369f434df5cd7fd,1,1,10,0.9,1.0476,3,7,3,5,10,5,0,0.2627364262000005,0.0,0,,random_actions,random_actions:panel_0:0:1120019:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120020,5fe800209e80d29147b08ec4960bc7c1db54edfdcad61bef6ac0d3c064aa2299,0,0,32,-0.3200000000000001,-0.09519999999999973,13,19,10,10,28,6,1,1.992027481469103,0.0,0,,random_actions,random_actions:panel_0:0:1120020:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120020,5fe800209e80d29147b08ec4960bc7c1db54edfdcad61bef6ac0d3c064aa2299,1,1,1,0.99,1.03,0,1,0,2,1,1,0,0.0,0.0,0,,random_actions,random_actions:panel_0:0:1120020:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120021,f8aaf266dc4847c4749c8abe02da39f62536081f0196468d02088d1b41650874,0,0,32,-0.3200000000000001,0.03160000000000002,15,17,9,9,25,5,1,1.8101567760932142,0.0,0,,random_actions,random_actions:panel_0:0:1120021:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120021,f8aaf266dc4847c4749c8abe02da39f62536081f0196468d02088d1b41650874,1,0,32,-0.3200000000000001,-0.0667999999999999,13,19,12,8,30,8,1,2.0054827683420022,0.0,0,,random_actions,random_actions:panel_0:0:1120021:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120022,8b8074fae572c89cef1e23ff64d4f6a339d39e22f152cfda572bacbdc13d35f7,0,0,32,-0.3200000000000001,0.26640000000000025,20,12,7,6,27,5,1,1.6436154868545716,0.0,0,,random_actions,random_actions:panel_0:0:1120022:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120022,8b8074fae572c89cef1e23ff64d4f6a339d39e22f152cfda572bacbdc13d35f7,1,0,32,-0.3200000000000001,0.2652000000000002,19,13,9,5,29,7,1,1.6935861825230907,0.0,0,,random_actions,random_actions:panel_0:0:1120022:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120023,48f4275958fc57c735a23297e4d04e6b3a24685b70c8f5e9bc7ab918f4e780a5,0,1,10,0.9,1.05,1,9,3,7,10,6,0,0.2603901562000006,0.0,0,,random_actions,random_actions:panel_0:0:1120023:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120023,48f4275958fc57c735a23297e4d04e6b3a24685b70c8f5e9bc7ab918f4e780a5,1,0,32,-0.3200000000000001,-0.024799999999999933,17,15,11,5,29,6,1,1.9428477842970029,0.0,0,,random_actions,random_actions:panel_0:0:1120023:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120024,c454e372f209c89addef82353b956274194dcf23ccd27cf000cb3ec15048d3ee,0,1,2,0.98,1.0212,1,1,0,2,2,1,0,0.03970000000000007,0.0,0,,random_actions,random_actions:panel_0:0:1120024:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120024,c454e372f209c89addef82353b956274194dcf23ccd27cf000cb3ec15048d3ee,1,1,27,0.73,0.8564,10,17,12,6,27,9,0,0.9785141267000017,0.0,0,,random_actions,random_actions:panel_0:0:1120024:1
shared,shared,random_actions,0,30000,1,reference,panel_0,1120025,8de4880d20300715737f22de8f9ca12b2e7c67fad8064365e3efa8a1f88efbdb,0,0,32,-0.3200000000000001,-0.004799999999999902,14,18,11,8,31,10,1,1.9747920199990026,0.0,0,,random_actions,random_actions:panel_0:0:1120025:0
shared,shared,random_actions,0,30000,1,reference,panel_0,1120025,8de4880d20300715737f22de8f9ca12b2e7c67fad8064365e3efa8a1f88efbdb,1,1,23,0.7699999999999999,1.0684,12,11,5,7,23,8,0,0.6526383953130018,0.0,0,,random_actions,random_actions:panel_0:0:1120025:1
