condition,seed,checkpoint,updates_in_window,mean_loss,last_loss,training_examples
exact_q,0,21800,100,0.004024056743946858,0.0033150159288197756,1395200
exact_q,0,21900,100,0.003522286478546448,0.0021934458054602146,1401600
exact_q,0,22000,100,0.003610942093655467,0.004415662959218025,1408000
exact_q,0,22100,100,0.004014844466000795,0.0006130813271738589,1414400
exact_q,0,22200,100,0.003812772535602562,0.0029042656533420086,1420800
exact_q,0,22300,100,0.0037177202384918928,0.005320670083165169,1427200
exact_q,0,22400,100,0.003769022888154723,0.005311533808708191,1433600
exact_q,0,22500,100,0.003697293815785088,0.0013265591114759445,1440000
exact_q,0,22600,100,0.003585452252882533,0.00416543846949935,1446400
exact_q,0,22700,100,0.0036030294781085105,0.004276638850569725,1452800
exact_q,0,22800,100,0.003742118059890345,0.007675223983824253,1459200
exact_q,0,22900,100,0.00368078421743121,0.007780198939144611,1465600
exact_q,0,23000,100,0.003768978201551363,0.004873745609074831,1472000
exact_q,0,23100,100,0.0038103407915332354,0.001993990270420909,1478400
exact_q,0,23200,100,0.0037111201873631216,0.0026027264539152384,1484800
exact_q,0,23300,100,0.003633897261461243,0.0023760725744068623,1491200
exact_q,0,23400,100,0.003792357338243164,0.005043056793510914,1497600
exact_q,0,23500,100,0.0031433131685480475,0.001951332320459187,1504000
exact_q,0,23600,100,0.0036732136562932284,0.003934449981898069,1510400
exact_q,0,23700,100,0.003794679114362225,0.0042996834963560104,1516800
exact_q,0,23800,100,0.003761281600454822,0.002648233203217387,1523200
exact_q,0,23900,100,0.003621363017009571,0.001894497312605381,1529600
exact_q,0,24000,100,0.003833212751778774,0.0012651431607082486,1536000
exact_q,0,24100,100,0.0034019870427437126,0.0017902242252603173,1542400
exact_q,0,24200,100,0.0035991850099526346,0.006420176010578871,1548800
exact_q,0,24300,100,0.003422862019506283,0.0017365844687446952,1555200
exact_q,0,24400,100,0.0036100108694517986,0.006443862337619066,1561600
exact_q,0,24500,100,0.003904933734447695,0.002222325187176466,1568000
exact_q,0,24600,100,0.0034063891228288414,0.0019393459660932422,1574400
exact_q,0,24700,100,0.0036216312029864637,0.004759852308779955,1580800
exact_q,0,24800,100,0.003669290232937783,0.004014600068330765,1587200
exact_q,0,24900,100,0.0035960530338343235,0.00594742689281702,1593600
exact_q,0,25000,100,0.0033578409350593576,0.004256481304764748,1600000
exact_q,0,25100,100,0.00351598700042814,0.0028442521579563618,1606400
exact_q,0,25200,100,0.0035132796567631883,0.003099030116572976,1612800
exact_q,0,25300,100,0.0033915234793676064,0.0031648906879127026,1619200
exact_q,0,25400,100,0.0038151996984379364,0.0027681526262313128,1625600
exact_q,0,25500,100,0.0033169836655724794,0.005702955648303032,1632000
