seed,map_seed,tick,position_row,position_col,action,winnable_before,action_preserves_solvability,avoidable_deadline_loss,optimal_action,optimal_q_regret,q_absolute_error_mean,q_signed_error_mean,learned_top_two_margin,learned_selected_advantage_over_best_optimal,blocked,position_revisit,base_reward,shaped_reward,terminated,truncated,learned_q_0,learned_q_1,learned_q_2,learned_q_3,optimal_q_0,optimal_q_1,optimal_q_2,optimal_q_3
0,910021,1,3,3,0,True,True,False,True,0.0,0.7061487658093124,-0.7061487658093124,0.034595608711242676,0.0,False,False,-0.01,0.0348,False,False,0.32649868726730347,0.28116944432258606,0.2919030785560608,0.29017460346221924,1.0382041518999998,0.9689662865227098,1.0382041518999998,0.9689662865227098
0,910021,2,2,3,0,True,True,False,True,0.0,0.7894622888418354,-0.7894622888418354,0.011233299970626831,0.0,False,False,-0.01,0.03360000000000002,False,False,0.22260084748268127,0.19974589347839355,0.20342715084552765,0.21136754751205444,1.0344372699999997,0.9630580273429997,1.0344372699999997,0.9630580273429997
0,910021,3,1,3,0,True,True,False,True,0.0,0.7226307221274886,-0.7226307221274886,0.021668553352355957,0.0,False,False,-0.01,0.03239999999999999,False,False,0.3044661283493042,0.26252442598342896,0.28279757499694824,0.27591240406036377,1.031791,0.9582041518999997,1.031791,0.9944372699999998
0,910021,4,0,3,0,True,True,False,False,0.038509000000000126,0.7128615670373534,-0.7128615670373534,0.007172107696533203,0.014329016208648682,True,False,-0.01,-0.007599999999999997,False,False,0.278735876083374,0.26481276750564575,0.26440685987472534,0.2715637683868408,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,5,0,3,0,True,True,False,False,0.038509000000000126,0.7068807699253653,-0.7068807699253653,0.008373439311981201,0.015080004930496216,True,True,-0.01,-0.007599999999999997,False,False,0.28559041023254395,0.2701246738433838,0.27051040530204773,0.27721697092056274,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,6,0,3,0,True,True,False,False,0.038509000000000126,0.7035961814692114,-0.7035961814692114,0.008958876132965088,0.015382766723632812,True,True,-0.01,-0.007599999999999997,False,False,0.28934019804000854,0.27290186285972595,0.27395743131637573,0.28038132190704346,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,7,0,3,0,True,True,False,False,0.038509000000000126,0.7033411108424757,-0.7033411108424757,0.00936591625213623,0.015576869249343872,True,True,-0.01,-0.007599999999999997,False,False,0.2899130582809448,0.27280470728874207,0.27433618903160095,0.2805471420288086,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,8,0,3,0,True,True,False,False,0.038509000000000126,0.6982855268290137,-0.6982855268290137,0.011148989200592041,0.016453713178634644,True,True,-0.01,-0.007599999999999997,False,False,0.29612886905670166,0.2770395278930664,0.279675155878067,0.2849798798561096,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,9,0,3,0,True,True,False,False,0.038509000000000126,0.6932300620248412,-0.6932300620248412,0.012932032346725464,0.017330527305603027,True,True,-0.01,-0.007599999999999997,False,False,0.30234453082084656,0.2812742590904236,0.28501400351524353,0.2894124984741211,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,10,0,3,0,True,True,False,False,0.038509000000000126,0.6881745227148627,-0.6881745227148627,0.014715045690536499,0.0182073712348938,True,True,-0.01,-0.007599999999999997,False,False,0.30856025218963623,0.2855091094970703,0.29035288095474243,0.29384520649909973,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,11,0,3,0,True,True,False,False,0.038509000000000126,0.6831189834048842,-0.6831189834048842,0.016498088836669922,0.01908421516418457,True,True,-0.01,-0.007599999999999997,False,False,0.3147760033607483,0.28974390029907227,0.2956917881965637,0.29827791452407837,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,12,0,3,0,True,True,False,False,0.038509000000000126,0.6780635186007117,-0.6780635186007117,0.018281161785125732,0.019961059093475342,True,True,-0.01,-0.007599999999999997,False,False,0.3209916949272156,0.29397860169410706,0.30103063583374023,0.30271053314208984,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,13,0,3,0,True,True,False,False,0.038509000000000126,0.673008001642475,-0.673008001642475,0.020064204931259155,0.020837903022766113,True,True,-0.01,-0.007599999999999997,False,False,0.32720741629600525,0.298213392496109,0.30636951327323914,0.3071432113647461,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,14,0,3,0,True,True,False,False,0.038509000000000126,0.6679524474313353,-0.6679524474313353,0.021714746952056885,0.021714746952056885,True,True,-0.01,-0.007599999999999997,False,False,0.3334231972694397,0.30244821310043335,0.3117084503173828,0.31157588958740234,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,15,0,3,0,True,True,False,False,0.038509000000000126,0.6628969826271628,-0.6628969826271628,0.02259156107902527,0.02259156107902527,True,True,-0.01,-0.007599999999999997,False,False,0.3396388292312622,0.3066829442977905,0.31704726815223694,0.3160085678100586,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,16,0,3,0,True,True,False,False,0.038509000000000126,0.6581302725246047,-0.6581302725246047,0.023478955030441284,0.023478955030441284,True,True,-0.01,-0.007599999999999997,False,False,0.34555962681770325,0.31062987446784973,0.32208067178726196,0.32017427682876587,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,17,0,3,0,True,True,False,False,0.038509000000000126,0.6536223061850165,-0.6536223061850165,0.024375706911087036,0.024375706911087036,True,True,-0.01,-0.007599999999999997,False,False,0.3512161076068878,0.3143188953399658,0.3268404006958008,0.32410091161727905,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,18,0,3,0,True,True,False,False,0.038509000000000126,0.6491144367029761,-0.6491144367029761,0.02527254819869995,0.02527254819869995,True,True,-0.01,-0.007599999999999997,False,False,0.35687255859375,0.31800779700279236,0.33160001039505005,0.3280274271965027,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,19,0,3,0,True,True,False,False,0.038509000000000126,0.6454531245401,-0.6454531245401,0.026104062795639038,0.026104062795639038,True,True,-0.01,-0.007599999999999997,False,False,0.36158499121665955,0.3210248351097107,0.3354809284210205,0.33106228709220886,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,20,0,3,0,True,True,False,False,0.038509000000000126,0.6465949930718039,-0.6465949930718039,0.026596128940582275,0.026596128940582275,True,True,-0.01,-0.007599999999999997,False,False,0.36106210947036743,0.319950670003891,0.33446598052978516,0.32910680770874023,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,21,0,3,0,True,True,False,False,0.038509000000000126,0.6478471898009871,-0.6478471898009871,0.027153104543685913,0.027153104543685913,True,True,-0.01,-0.007599999999999997,False,False,0.3604767918586731,0.3187038004398346,0.3333236873149872,0.32707250118255615,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,22,0,3,0,True,True,False,False,0.038509000000000126,0.651034771697769,-0.651034771697769,0.027670949697494507,0.027670949697494507,True,True,-0.01,-0.007599999999999997,False,False,0.35798394680023193,0.31541040539741516,0.3303129971027374,0.3231191039085388,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,23,0,3,0,True,True,False,False,0.038509000000000126,0.6546080254485701,-0.6546080254485701,0.028180211782455444,0.028180211782455444,True,True,-0.01,-0.007599999999999997,False,False,0.35510972142219543,0.31171074509620667,0.32692950963974,0.3187834620475769,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,24,0,3,0,True,True,False,False,0.038509000000000126,0.6574043177535628,-0.6574043177535628,0.028848230838775635,0.028848230838775635,True,True,-0.01,-0.007599999999999997,False,False,0.3528846502304077,0.3088855743408203,0.3240364193916321,0.3155416250228882,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,25,0,3,0,True,True,False,False,0.038509000000000126,0.657603851752529,-0.657603851752529,0.029560565948486328,0.029560565948486328,True,True,-0.01,-0.007599999999999997,False,False,0.3531319499015808,0.30884024500846863,0.3235713839530945,0.3150065541267395,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,26,0,3,0,True,True,False,False,0.038509000000000126,0.6578033932020758,-0.6578033932020758,0.03027290105819702,0.03027290105819702,True,True,-0.01,-0.007599999999999997,False,False,0.3533792495727539,0.30879494547843933,0.3231063485145569,0.31447142362594604,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,27,0,3,0,True,True,False,False,0.038509000000000126,0.6580030538609122,-0.6580030538609122,0.03098517656326294,0.03098517656326294,True,True,-0.01,-0.007599999999999997,False,False,0.3536263704299927,0.3087495267391205,0.32264119386672974,0.3139362335205078,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,28,0,3,0,True,True,False,False,0.038509000000000126,0.6582025655081366,-0.6582025655081366,0.03169757127761841,0.03169757127761841,True,True,-0.01,-0.007599999999999997,False,False,0.35387372970581055,0.3087042272090912,0.32217615842819214,0.31340116262435913,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,29,0,3,0,True,True,False,False,0.038509000000000126,0.6594999574592207,-0.6594999574592207,0.032307982444763184,0.032307982444763184,True,True,-0.01,-0.007599999999999997,False,False,0.35293668508529663,0.30759918689727783,0.32062870264053345,0.31180113554000854,0.9917909999999999,0.9544372699999998,1.0303,0.9544372699999998
0,910021,30,0,3,0,True,True,False,False,0.038509000000000126,0.466514764424324,-0.2101177882785797,0.03282329440116882,0.03282329440116882,True,True,-0.01,-0.007599999999999997,False,False,0.35082459449768066,0.3054361641407013,0.31800130009651184,0.30913978815078735,0.9917909999999999,0.050891,1.0303,0.050891
0,910021,31,0,3,0,True,False,True,False,0.97,0.37311694428920744,0.015653341722488397,0.03332671523094177,0.03332671523094177,True,True,-0.01,-0.007599999999999997,False,False,0.34869951009750366,0.30327245593070984,0.3153727948665619,0.3064686059951782,0.0603,0.0603,1.0303,0.0603
0,910021,32,0,3,0,False,False,False,True,0.0,0.24605447083711623,0.24605447083711623,0.03382664918899536,0.0,True,True,-0.01,0.07000000000000002,False,True,0.3465707004070282,0.3011085093021393,0.31274405121803284,0.30379462242126465,0.07,0.07,0.07,0.07
0,910022,1,4,4,2,True,True,False,False,0.03306898859568119,0.5320291320849018,-0.5320291320849018,0.0025783181190490723,0.0025783181190490723,True,False,-0.01,-0.001599999999999992,False,False,0.5168386101722717,0.4560520350933075,0.5194169282913208,0.4762340784072876,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
0,910022,2,4,4,2,True,True,False,False,0.03306898859568119,0.5228984157610492,-0.5228984157610492,0.002672910690307617,0.002672910690307617,True,True,-0.01,-0.001599999999999992,False,False,0.5264785289764404,0.46419909596443176,0.529151439666748,0.48523545265197754,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
0,910022,3,4,4,2,True,True,False,False,0.03306898859568119,0.5158892075586872,-0.5158892075586872,0.002686917781829834,0.002686917781829834,True,True,-0.01,-0.001599999999999992,False,False,0.5339349508285522,0.4704505503177643,0.5366218686103821,0.4920939803123474,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
0,910022,4,4,4,2,True,True,False,False,0.03306898859568119,0.5129145632553653,-0.5129145632553653,0.0025478005409240723,0.0025478005409240723,True,True,-0.01,-0.001599999999999992,False,False,0.5372388958930969,0.4730970561504364,0.539786696434021,0.49487727880477905,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
0,910022,5,4,4,2,True,True,False,False,0.03306898859568119,0.509615028934534,-0.509615028934534,0.002311229705810547,0.002311229705810547,True,True,-0.01,-0.001599999999999992,False,False,0.5409430265426636,0.4760996997356415,0.5432542562484741,0.4979010820388794,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
0,910022,6,4,4,2,True,True,False,False,0.03306898859568119,0.5056991378832416,-0.5056991378832416,0.0019035935401916504,0.0019035935401916504,True,True,-0.01,-0.001599999999999992,False,False,0.5454358458518982,0.4797610938549042,0.5473394393920898,0.501325249671936,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
0,910022,7,4,4,2,True,True,False,False,0.03306898859568119,0.5017832021284656,-0.5017832021284656,0.0014960765838623047,0.0014960765838623047,True,True,-0.01,-0.001599999999999992,False,False,0.5499286651611328,0.48342248797416687,0.5514247417449951,0.5047494769096375,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
0,910022,8,4,4,2,True,True,False,False,0.03306898859568119,0.49786725892310907,-0.49786725892310907,0.001088559627532959,0.001088559627532959,True,True,-0.01,-0.001599999999999992,False,False,0.5544214844703674,0.48708391189575195,0.5555100440979004,0.5081737041473389,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
0,910022,9,4,4,2,True,True,False,False,0.03306898859568119,0.49395131571775247,-0.49395131571775247,0.0006809234619140625,0.0006809234619140625,True,True,-0.01,-0.001599999999999992,False,False,0.5589143633842468,0.49074533581733704,0.5595952868461609,0.5115979313850403,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
0,910022,10,4,4,2,True,True,False,False,0.03306898859568119,0.4900353576112347,-0.4900353576112347,0.0002733469009399414,0.0002733469009399414,True,True,-0.01,-0.001599999999999992,False,False,0.5634072422981262,0.4944067597389221,0.5636805891990662,0.5150221586227417,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
0,910022,11,4,4,0,True,True,False,True,0.0,0.4886590938139515,-0.4886590938139515,0.0003115534782409668,0.0,False,True,-0.01,0.0372,False,False,0.5654199123382568,0.49557968974113464,0.5651083588600159,0.5159138441085815,1.0489662865227096,1.0158972979270284,1.0158972979270284,1.0158972979270284
0,910022,12,3,4,0,True,True,False,True,0.0,0.5279292276177452,-0.5279292276177452,0.02205944061279297,0.0,False,False,-0.01,0.036,False,False,0.5264164209365845,0.44067999720573425,0.5043569803237915,0.45371758937835693,1.0430580273429997,0.9758972979270284,1.0089662865227098,1.0089662865227098
0,910022,13,2,4,0,True,True,False,True,0.0,0.5502863301042171,-0.5502863301042171,0.007134944200515747,0.0,False,False,-0.01,0.0348,False,False,0.48920202255249023,0.439346045255661,0.4820670783519745,0.4366721510887146,1.0382041518999998,0.9689662865227098,1.0382041518999998,1.0030580273429996
0,910022,14,1,4,0,True,True,False,False,0.07137924265700002,0.5620771091624833,-0.5620771091624833,0.002893209457397461,0.002893209457397461,False,False,-0.01,-0.04399999999999999,False,False,0.45354557037353516,0.4040268063545227,0.4506523609161377,0.4022243022918701,0.9630580273429997,0.9630580273429997,1.0344372699999997,0.9982041518999998
0,910022,15,0,4,0,True,True,False,False,0.03514612455700017,0.4159060267743623,-0.4159060267743623,0.005201578140258789,0.005201578140258789,True,False,-0.01,-0.003999999999999995,False,False,0.6288235783576965,0.5852980613708496,0.6236220002174377,0.5811566114425659,1.0030580273429996,1.0382041518999998,1.0382041518999998,1.0030580273429996
0,910022,16,0,4,0,True,True,False,False,0.03514612455700017,0.4198460875091111,-0.4198460875091111,0.00596696138381958,0.00596696138381958,True,True,-0.01,-0.003999999999999995,False,False,0.6246597766876221,0.5816013813018799,0.6186928153038025,0.57818603515625,1.0030580273429996,1.0382041518999998,1.0382041518999998,1.0030580273429996
0,910022,17,0,4,0,True,True,False,False,0.03514612455700017,0.42926001530261393,-0.42926001530261393,0.007108628749847412,0.007108628749847412,True,True,-0.01,-0.003999999999999995,False,False,0.6153742074966431,0.5724740028381348,0.6082655787467957,0.5693705081939697,1.0030580273429996,1.0382041518999998,1.0382041518999998,1.0030580273429996
0,910022,18,0,4,0,True,True,False,False,0.03514612455700017,0.44120979290576334,-0.44120979290576334,0.00823819637298584,0.00823819637298584,True,True,-0.01,-0.003999999999999995,False,False,0.6033939123153687,0.5611554980278015,0.5951557159423828,0.5579800605773926,1.0030580273429996,1.0382041518999998,1.0382041518999998,1.0030580273429996
0,910022,19,0,4,0,True,True,False,False,0.03514612455700017,0.4537806658086335,-0.4537806658086335,0.009355306625366211,0.009355306625366211,True,True,-0.01,-0.003999999999999995,False,False,0.5906627774238586,0.5493291616439819,0.5813074707984924,0.5461022853851318,1.0030580273429996,1.0382041518999998,1.0382041518999998,1.0030580273429996
0,910022,20,0,4,0,True,True,False,False,0.03514612455700017,0.46635167282195444,-0.46635167282195444,0.010472357273101807,0.010472357273101807,True,True,-0.01,-0.003999999999999995,False,False,0.5779314637184143,0.5375027060508728,0.5674591064453125,0.5342243909835815,1.0030580273429996,1.0382041518999998,1.0382041518999998,1.0030580273429996
0,910022,21,0,4,0,True,True,False,False,0.03514612455700017,0.4789225606259858,-0.4789225606259858,0.011589348316192627,0.011589348316192627,True,True,-0.01,-0.003999999999999995,False,False,0.5652002692222595,0.5256763100624084,0.5536109209060669,0.5223466157913208,1.0030580273429996,1.0382041518999998,1.0382041518999998,1.0030580273429996
0,910022,22,0,4,0,True,True,False,False,0.03514612455700017,0.49149358254046793,-0.49149358254046793,0.012706458568572998,0.012706458568572998,True,True,-0.01,-0.003999999999999995,False,False,0.5524689555168152,0.5138498544692993,0.5397624969482422,0.5104687213897705,1.0030580273429996,1.0382041518999998,1.0382041518999998,1.0030580273429996
0,910022,23,0,4,0,True,True,False,False,0.03514612455700017,0.5040656475362336,-0.5040656475362336,0.013820886611938477,0.013820886611938477,True,True,-0.01,-0.003999999999999995,False,False,0.539726734161377,0.5020199418067932,0.5259058475494385,0.4986092448234558,1.0030580273429996,1.0382041518999998,1.0382041518999998,1.0030580273429996
0,910022,24,0,4,0,True,True,False,False,0.03514612455700017,0.5166456026968514,-0.5166456026968514,0.01491767168045044,0.01491767168045044,True,True,-0.01,-0.003999999999999995,False,False,0.5269104838371277,0.4901672899723053,0.5119928121566772,0.4868713617324829,1.0030580273429996,1.0382041518999998,1.0382041518999998,1.0030580273429996
0,910022,25,0,4,0,True,True,False,False,0.03514612455700017,0.5300527287659204,-0.5300527287659204,0.016143858432769775,0.016143858432769775,True,True,-0.01,-0.003999999999999995,False,False,0.5133265852928162,0.47756674885749817,0.4971827268600464,0.4742373824119568,1.0030580273429996,1.0382041518999998,1.0382041518999998,1.0030580273429996
0,910022,26,0,4,0,True,True,False,False,0.03514612455700017,0.5435264928278482,-0.5435264928278482,0.017460614442825317,0.017460614442825317,True,True,-0.01,-0.003999999999999995,False,False,0.49972450733184814,0.4649620056152344,0.4822638928890228,0.461467981338501,1.0030580273429996,1.0382041518999998,1.0382041518999998,1.0030580273429996
0,910022,27,0,4,0,True,True,False,False,0.03514612455700017,0.5583399308857476,-0.5583399308857476,0.01849520206451416,0.01849520206451416,True,True,-0.01,-0.003999999999999995,False,False,0.48462826013565063,0.4510990083217621,0.4661330580711365,0.44730430841445923,1.0030580273429996,1.0382041518999998,1.0382041518999998,1.0030580273429996
0,910022,28,0,4,0,True,False,True,False,0.8852928099999998,0.44646818776777264,-0.14866324277011328,0.019431471824645996,0.019431471824645996,True,True,-0.01,-0.003999999999999995,False,False,0.46889370679855347,0.43668320775032043,0.44946223497390747,0.43253886699676514,0.1529113419,1.0382041518999998,1.0382041518999998,0.1529113419
0,910022,29,0,4,0,False,False,False,True,0.0,0.26973368383214946,0.26973368383214946,0.020367860794067383,0.0,True,True,-0.01,-0.003999999999999995,False,False,0.45315927267074585,0.42226752638816833,0.43279141187667847,0.41777360439300537,0.16176427000000002,0.16176427000000002,0.16176427000000002,0.16176427000000002
0,910022,30,0,4,0,False,False,False,True,0.0,0.24521038118267058,0.24521038118267058,0.02130424976348877,0.0,True,True,-0.01,-0.003999999999999995,False,False,0.43742483854293823,0.40785181522369385,0.41612058877944946,0.40300828218460083,0.17089100000000002,0.17089100000000002,0.17089100000000002,0.17089100000000002
0,910022,31,0,4,0,False,False,False,True,0.0,0.2204047116756439,0.2204047116756439,0.022240549325942993,0.0,True,True,-0.01,-0.003999999999999995,False,False,0.42169028520584106,0.39343592524528503,0.39944973587989807,0.3882429003715515,0.18030000000000002,0.18030000000000002,0.18030000000000002,0.18030000000000002
0,910022,32,0,4,0,False,False,False,True,0.0,0.19629496097564697,0.19629496097564697,0.023119866847991943,0.0,True,True,-0.01,0.19,False,True,0.4070449471473694,0.3799539804458618,0.38392508029937744,0.37425583600997925,0.19,0.19,0.19,0.19
0,910023,1,0,0,1,True,True,False,True,0.0,0.4971741482906581,-0.4971741482906581,0.007449746131896973,0.0,False,False,-0.01,0.036,False,False,0.47881531715393066,0.5760779976844788,0.4918304681777954,0.5686282515525818,1.0089662865227098,1.0430580273429997,1.0089662865227098,1.0430580273429997
0,910023,2,1,0,3,True,True,False,True,0.0,0.45515265297924007,-0.45515265297924007,0.024528682231903076,0.0,False,False,-0.01,0.0348,False,False,0.5164144039154053,0.5957425832748413,0.4953937530517578,0.6202712655067444,0.9689662865227098,1.0382041518999998,1.0030580273429996,1.0382041518999998
0,910023,3,1,1,1,True,True,False,True,0.0,0.4312287461206056,-0.4312287461206056,0.005663514137268066,0.0,False,False,-0.01,0.03360000000000002,False,False,0.5152480006217957,0.6066038012504578,0.5110504031181335,0.6009402871131897,0.9630580273429997,1.0344372699999997,0.9630580273429997,0.9982041518999998
0,910023,4,2,1,3,True,True,False,True,0.0,0.5370921873960691,-0.5370921873960691,0.01872047781944275,0.0,False,False,-0.01,0.03239999999999999,False,False,0.4190230965614319,0.4612683355808258,0.3977544605731964,0.47998881340026855,0.9582041518999997,0.9582041518999997,0.9582041518999997,1.031791
0,910023,5,2,2,1,True,True,False,False,0.07586273000000021,0.3915932618548964,-0.3915932618548964,0.005662441253662109,0.005662441253662109,False,False,-0.01,-0.04639999999999999,False,False,0.5490360856056213,0.6409703493118286,0.5392781496047974,0.6353079080581665,0.9917909999999999,0.9544372699999998,0.9544372699999998,1.0303
0,910023,6,3,2,1,True,True,False,False,0.07358684810000016,0.4469321132919569,-0.4469321132919569,0.0011250972747802734,0.03704488277435303,False,False,-0.01,-0.04520000000000001,False,False,0.5271152853965759,0.564160168170929,0.5005975961685181,0.5630350708961487,1.031791,0.9582041518999997,0.9582041518999997,0.9944372699999998
0,910023,7,4,2,3,True,True,False,False,0.07137924265700002,0.5159407075687982,-0.5159407075687982,0.03343343734741211,0.03490722179412842,False,False,-0.01,-0.04399999999999999,False,False,0.4774598479270935,0.4789336323738098,0.42623409628868103,0.5123670697212219,1.0344372699999997,0.9982041518999998,0.9630580273429997,0.9630580273429997
0,910023,8,4,3,0,True,True,False,False,0.03514612455700017,0.5239607373590368,-0.5239607373590368,0.010517418384552002,0.05364397168159485,True,False,-0.01,-0.003999999999999995,False,False,0.5042962431907654,0.46871620416641235,0.45065227150917053,0.4937788248062134,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,9,4,3,0,True,True,False,False,0.03514612455700017,0.5245733166451353,-0.5245733166451353,0.010351359844207764,0.054149776697158813,True,True,-0.01,-0.003999999999999995,False,False,0.5036608576774597,0.46851179003715515,0.4495110809803009,0.49330949783325195,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,10,4,3,0,True,True,False,False,0.03514612455700017,0.525185873579492,-0.525185873579492,0.010185301303863525,0.054655522108078,True,True,-0.01,-0.003999999999999995,False,False,0.503025472164154,0.46830740571022034,0.44836995005607605,0.4928401708602905,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,11,4,3,0,True,True,False,False,0.03514612455700017,0.5257983709092039,-0.5257983709092039,0.010019123554229736,0.055161237716674805,True,True,-0.01,-0.003999999999999995,False,False,0.5023900866508484,0.4681031107902527,0.4472288489341736,0.49237096309661865,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,12,4,3,0,True,True,False,False,0.03514612455700017,0.5264109427447218,-0.5264109427447218,0.009853065013885498,0.05566704273223877,True,True,-0.01,-0.003999999999999995,False,False,0.5017547011375427,0.46789872646331787,0.44608765840530396,0.4919016361236572,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,13,4,3,0,True,True,False,False,0.03514612455700017,0.5270234475250143,-0.5270234475250143,0.009686887264251709,0.05617275834083557,True,True,-0.01,-0.003999999999999995,False,False,0.5011193156242371,0.46769440174102783,0.4449465572834015,0.49143242835998535,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,14,4,3,0,True,True,False,False,0.03514612455700017,0.5264655629510778,-0.5264655629510778,0.00929117202758789,0.05675143003463745,True,True,-0.01,-0.003999999999999995,False,False,0.5015565156936646,0.4687972962856293,0.4448050856590271,0.49226534366607666,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,15,4,3,0,True,True,False,False,0.03514612455700017,0.523683322441091,-0.523683322441091,0.00902557373046875,0.05769634246826172,True,True,-0.01,-0.003999999999999995,False,False,0.5044178366661072,0.47202160954475403,0.44672149419784546,0.4953922629356384,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,16,4,3,0,True,True,False,False,0.03514612455700017,0.5196024084801573,-0.5196024084801573,0.008855581283569336,0.0588628351688385,True,True,-0.01,-0.003999999999999995,False,False,0.5087077617645264,0.47647199034690857,0.44984492659568787,0.49985218048095703,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,17,4,3,0,True,True,False,False,0.03514612455700017,0.515521412562837,-0.515521412562837,0.008685648441314697,0.060029417276382446,True,True,-0.01,-0.003999999999999995,False,False,0.5129978060722351,0.48092249035835266,0.45296838879585266,0.5043121576309204,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,18,4,3,0,True,True,False,False,0.03514612455700017,0.5114303956146139,-0.5114303956146139,0.008522391319274902,0.06119993329048157,True,True,-0.01,-0.003999999999999995,False,False,0.5173017382621765,0.4853820204734802,0.45610180497169495,0.5087793469429016,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,19,4,3,0,True,True,False,False,0.03514612455700017,0.5070600862021345,-0.5070600862021345,0.008644163608551025,0.06251820921897888,True,True,-0.01,-0.003999999999999995,False,False,0.5220397710800171,0.49008920788764954,0.4595215618610382,0.5133956074714661,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,20,4,3,0,True,True,False,False,0.03514612455700017,0.5056891048664945,-0.5056891048664945,0.009441018104553223,0.06353986263275146,True,True,-0.01,-0.003999999999999995,False,False,0.5240083336830139,0.49148595333099365,0.46046847105026245,0.5145673155784607,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,21,4,3,0,True,True,False,False,0.03514612455700017,0.5116537938232321,-0.5116537938232321,0.010715246200561523,0.06435456871986389,True,True,-0.01,-0.003999999999999995,False,False,0.518918514251709,0.4849855899810791,0.4545639455318451,0.5082032680511475,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,22,4,3,0,True,True,False,False,0.03514612455700017,0.5177318284625906,-0.5177318284625906,0.01206737756729126,0.06516742706298828,True,True,-0.01,-0.003999999999999995,False,False,0.5137515068054199,0.47833946347236633,0.44858407974243164,0.5016841292381287,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
0,910023,23,4,3,0,True,True,False,False,0.03514612455700017,0.5238099599594969,-0.5238099599594969,0.01341944932937622,0.0659802258014679,True,True,-0.01,-0.003999999999999995,False,False,0.5085843801498413,0.4716931879520416,0.4426041543483734,0.4951649308204651,1.0030580273429996,1.0030580273429996,1.0382041518999998,0.9689662865227098
